time,test 1,test 2,test 3,test 4,test 5
time - seconds (computed after test),deacceleration - kg,deacceleration - kg,deacceleration - kg,deacceleration - kg,deacceleration - kg
0.000714,-0.006701866,0.005813251,0.001672347,0.018872732,-0.033891297
0.000715,0.002037534,0.010495061,0.011035971,0.005763622,-0.026400417
0.000716,-0.004204906,0.007373861,-0.011436729,0.001393942,0.003563183
0.000717,-0.014192666,-0.001989769,-0.030163989,-0.01171514,0.011054063
0.000718,-0.014192666,-0.008232189,-0.024545829,-0.009530293,0.008557103
0.000719,0.000789054,0.008934461,-0.003945849,-0.002975752,-0.008921657
0.00072,0.013273854,0.024540511,-0.005818569,0.012318142,0.001066207
0.000721,0.000789054,0.030782911,-0.011436729,0.012318142,0.003563183
0.000722,-0.014192666,0.033904111,-0.013309449,-0.0051606,0.003563183
0.000723,-0.001707946,0.015176861,-0.009564009,-0.013900008,-0.003927723
0.000724,0.003286014,0.008934461,-0.009564009,-0.0051606,-0.003927723
0.000725,0.007031454,-0.005110989,-0.005818569,-0.000790912,-0.011418625
0.000726,-0.001707946,-0.006671589,-0.013309449,0.005763622,-0.013915617
0.000727,-0.002956426,0.002692045,-0.007691289,0.012318142,-0.006424689
0.000728,0.003286014,-0.003550389,-0.009564009,0.031981772,0.011054063
0.000729,0.000789054,-0.020717039,-0.007691289,0.042905972,0.011054063
0.00073,-0.000459426,-0.012913989,0.011035971,0.038536292,-0.003927723
0.000731,-0.000459426,-0.001989769,0.027890511,0.023242412,-0.008921657
0.000732,-0.012944266,-0.005110989,0.016654131,0.016687822,0.016047983
0.000733,-0.006701866,-0.012913989,-0.018927609,0.007948462,0.023538943
0.000734,-0.001707946,-0.012913989,-0.024545829,0.010133302,0.026035903
0.000735,-0.014192666,-0.008232189,-0.003945849,0.012318142,0.011054063
0.000736,-0.017938266,-0.005110989,0.016654131,0.005763622,0.001066207
0.000737,-0.015441066,-0.008232189,0.014781411,0.005763622,-0.003927723
0.000738,-0.007950266,-0.005110989,0.020399571,0.003578782,-0.001430753
0.000739,-0.006701866,-0.011353389,0.018526851,0.005763622,-0.006424689
0.00074,-0.004204906,-0.011353389,0.001672347,0.007948462,-0.011418625
0.000741,-0.001707946,-0.014474589,-0.002073105,-0.007345446,0.018544943
0.000742,-0.017938266,0.002692045,-0.005818569,-0.016084848,0.036023743
0.000743,-0.025429066,0.013616261,0.001672347,-0.000790912,0.018544943
0.000744,-0.007950266,0.005813251,0.016654131,0.003578782,0.001066207
0.000745,0.005782974,0.002692045,0.016654131,0.012318142,0.003563183
0.000746,0.004534494,0.002692045,0.007290519,0.018872732,0.008557103
0.000747,-0.004204906,0.001131441,0.001672347,0.001393942,0.011054063
0.000748,-0.002956426,0.012055661,-0.000200379,-0.016084848,0.013551023
0.000749,-0.006701866,0.015176861,0.003545072,-0.0051606,0.003563183
0.00075,-0.017938266,0.008934461,0.011035971,0.014502982,-0.023903457
0.000751,-0.029174666,0.002692045,0.014781411,0.031981772,-0.031394337
0.000752,-0.016689866,-0.003550389,0.012908691,0.027612092,-0.008921657
0.000753,-0.014192666,0.004252651,0.007290519,0.007948462,0.011054063
0.000754,-0.017938266,0.012055661,-0.002073105,-0.01171514,0.011054063
0.000755,-0.019186666,0.015176861,-0.005818569,-0.013900008,0.008557103
0.000756,-0.010447466,0.027661711,0.012908691,-0.002975752,0.006060143
0.000757,-0.006701866,0.029222311,0.029763231,0.007948462,-0.011418625
0.000758,-0.001707946,0.012055661,0.031635951,0.005763622,-0.003927723
0.000759,0.009528414,-0.011353389,0.009163251,-0.000790912,0.011054063
0.00076,0.015770854,-0.011353389,-0.000200379,-0.007345446,0.008557103
0.000761,0.000789054,-0.001989769,0.005417799,-0.013900008,-0.003927723
0.000762,-0.007950266,0.007373861,0.020399571,-0.0051606,-0.011418625
0.000763,-0.016689866,-0.005110989,0.005417799,0.016687822,-0.001430753
0.000764,-0.016689866,-0.026959439,-0.002073105,0.014502982,0.011054063
0.000765,0.002037534,-0.019156389,-0.002073105,-0.0051606,0.001066207
0.000766,0.002037534,-0.006671589,0.005417799,-0.020454528,-0.021406497
0.000767,-0.002956426,0.005813251,-0.002073105,-0.022639368,-0.028897377
0.000768,-0.000459426,0.018298061,-0.013309449,-0.0051606,-0.011418625
0.000769,0.005782974,0.010495061,-0.005818569,0.012318142,0.008557103
0.00077,0.005782974,0.002692045,0.003545072,0.023242412,0.026035903
0.000771,0.004534494,0.002692045,-0.005818569,0.018872732,0.011054063
0.000772,0.004534494,-0.003550389,-0.002073105,0.010133302,0.003563183
0.000773,-0.001707946,0.002692045,-0.009564009,-0.009530293,0.013551023
0.000774,-0.012944266,0.010495061,-0.002073105,-0.027009048,0.023538943
0.000775,-0.015441066,0.002692045,0.001672347,-0.024824208,0.018544943
0.000776,-0.014192666,0.005813251,-0.007691289,-0.007345446,0.001066207
0.000777,-0.002956426,0.021419311,-0.011436729,-0.002975752,-0.003927723
0.000778,0.018267814,0.032343511,-0.005818569,0.007948462,-0.003927723
0.000779,0.018267814,0.030782911,0.007290519,0.003578782,-0.006424689
0.00078,0.002037534,0.021419311,0.009163251,0.001393942,-0.013915617
0.000781,-0.006701866,0.005813251,0.011035971,-0.000790912,-0.011418625
0.000782,-0.012944266,-0.001989769,0.020399571,0.005763622,-0.006424689
0.000783,-0.010447466,-0.008232189,0.014781411,-0.002975752,-0.003927723
0.000784,-0.010447466,-0.017595789,0.007290519,-0.007345446,-0.001430753
0.000785,-0.010447466,-0.016035189,-0.002073105,-0.016084848,0.013551023
0.000786,-0.010447466,-0.014474589,0.007290519,-0.020454528,0.023538943
0.000787,-0.011695866,-0.009792789,0.031635951,-0.01171514,0.036023743
0.000788,-0.010447466,-0.014474589,0.027890511,0.018872732,0.013551023
0.000789,-0.019186666,-0.022277639,0.020399571,0.023242412,-0.011418625
0.00079,-0.029174666,-0.016035189,0.007290519,0.010133302,-0.013915617
0.000791,-0.025429066,-0.006671589,-0.015182169,0.010133302,0.008557103
0.000792,-0.000459426,-0.000429164,-0.018927609,0.005763622,0.016047983
0.000793,0.012025374,-0.001989769,-0.013309449,-0.000790912,0.006060143
0.000794,0.007031454,-0.011353389,-0.007691289,-0.0051606,0.006060143
0.000795,0.009528414,-0.011353389,0.005417799,-0.002975752,-0.001430753
0.000796,0.004534494,0.002692045,0.014781411,-0.002975752,-0.008921657
0.000797,0.007031454,0.022979911,0.009163251,0.001393942,-0.011418625
0.000798,-0.000459426,0.038585961,0.005417799,0.005763622,-0.001430753
0.000799,-0.007950266,0.035464711,-0.003945849,0.012318142,0.018544943
0.0008,0.008279934,0.015176861,0.005417799,0.012318142,0.006060143
0.000801,0.022013254,0.012055661,0.005417799,0.018872732,-0.028897377
0.000802,0.023261734,0.021419311,-0.011436729,0.012318142,-0.036388257
0.000803,-0.000459426,0.019858711,-0.003945849,-0.018269688,-0.023903457
0.000804,-0.010447466,0.008934461,0.016654131,-0.037933318,-0.021406497
0.000805,-0.000459426,0.001131441,0.007290519,-0.033563568,-0.003927723
0.000806,0.009528414,0.007373861,-0.000200379,-0.016084848,0.016047983
0.000807,0.003286014,0.005813251,0.009163251,-0.007345446,0.018544943
0.000808,0.008279934,-0.006671589,0.007290519,-0.007345446,0.021041903
0.000809,-0.002956426,-0.020717039,0.001672347,-0.007345446,0.028532863
0.00081,-0.017938266,-0.025398839,-0.000200379,-0.002975752,0.028532863
0.000811,-0.016689866,-0.016035189,0.005417799,0.005763622,0.023538943
0.000812,-0.004204906,-0.000429164,0.003545072,0.001393942,0.008557103
0.000813,0.013273854,0.002692045,-0.007691289,0.001393942,-0.011418625
0.000814,0.017019334,-0.003550389,-0.002073105,0.001393942,-0.016412577
0.000815,0.000789054,-0.008232189,0.014781411,0.005763622,-0.003927723
0.000816,-0.007950266,-0.009792789,0.027890511,0.010133302,0.008557103
0.000817,0.005782974,-0.014474589,0.024145071,0.010133302,0.031029823
0.000818,-0.000459426,-0.016035189,0.011035971,0.007948462,0.028532863
0.000819,-0.010447466,-0.011353389,-0.000200379,0.001393942,0.023538943
0.00082,-0.015441066,-0.003550389,0.003545072,-0.016084848,0.008557103
0.000821,-0.024180666,0.002692045,0.020399571,-0.018269688,-0.008921657
0.000822,-0.004204906,-0.001989769,0.014781411,-0.01171514,-0.011418625
0.000823,0.009528414,0.019858711,0.005417799,-0.000790912,-0.003927723
0.000824,0.002037534,0.022979911,0.007290519,0.001393942,-0.003927723
0.000825,0.007031454,0.013616261,-0.007691289,0.001393942,0.001066207
0.000826,0.008279934,-0.006671589,-0.005818569,-0.002975752,0.003563183
0.000827,-0.000459426,-0.003550389,-0.005818569,-0.000790912,0.013551023
0.000828,-0.017938266,0.007373861,-0.002073105,-0.000790912,-0.001430753
0.000829,-0.017938266,0.015176861,-0.005818569,0.003578782,-0.023903457
0.00083,0.002037534,0.013616261,0.005417799,0.021057572,-0.033891297
0.000831,0.023261734,0.008934461,0.014781411,0.010133302,-0.028897377
0.000832,0.015770854,0.005813251,0.014781411,0.003578782,-0.013915617
0.000833,0.003286014,0.013616261,0.014781411,0.001393942,0.006060143
0.000834,0.000789054,0.001131441,0.016654131,0.005763622,0.003563183
0.000835,-0.004204906,0.001131441,0.014781411,0.007948462,-0.003927723
0.000836,-0.005453386,-0.003550389,0.018526851,0.023242412,-0.008921657
0.000837,-0.015441066,-0.031641239,0.016654131,0.014502982,-0.006424689
0.000838,-0.009198666,-0.034762439,0.018526851,0.003578782,-0.001430753
0.000839,0.004534494,-0.005110989,0.020399571,-0.000790912,-0.008921657
0.00084,0.013273854,0.016737461,0.009163251,-0.000790912,-0.026400417
0.000841,-0.000459426,0.015176861,0.014781411,0.007948462,-0.026400417
0.000842,-0.017938266,0.007373861,0.009163251,0.010133302,-0.013915617
0.000843,-0.032919866,0.002692045,0.005417799,0.005763622,0.003563183
0.000844,-0.034168666,0.004252651,0.026017791,0.005763622,0.023538943
0.000845,-0.026677466,0.004252651,0.027890511,0.018872732,0.026035903
0.000846,-0.014192666,0.004252651,-0.002073105,0.034166612,0.011054063
0.000847,0.000789054,-0.003550389,-0.018927609,0.021057572,-0.003927723
0.000848,-0.000459426,-0.000429164,-0.013309449,0.023242412,0.001066207
0.000849,-0.016689866,-0.000429164,-0.002073105,0.001393942,0.016047983
0.00085,-0.017938266,0.002692045,0.012908691,-0.002975752,0.001066207
0.000851,-0.014192666,0.005813251,0.020399571,0.012318142,-0.016412577
0.000852,-0.004204906,0.010495061,0.016654131,0.012318142,-0.011418625
0.000853,0.004534494,0.018298061,0.007290519,0.010133302,-0.001430753
0.000854,0.022013254,0.013616261,0.005417799,-0.01171514,-0.001430753
0.000855,-0.000459426,-0.009792789,0.005417799,-0.007345446,-0.016412577
0.000856,-0.027926266,-0.020717039,-0.002073105,0.005763622,-0.011418625
0.000857,-0.032919866,-0.016035189,-0.005818569,0.018872732,0.003563183
0.000858,-0.015441066,-0.011353389,-0.002073105,0.010133302,0.006060143
0.000859,0.012025374,-0.014474589,0.003545072,-0.000790912,-0.003927723
0.00086,0.005782974,-0.012913989,0.031635951,0.016687822,-0.016412577
0.000861,-0.017938266,-0.009792789,0.037254111,0.023242412,-0.013915617
0.000862,-0.034168666,0.005813251,0.011035971,0.018872732,0.006060143
0.000863,-0.025429066,0.016737461,-0.005818569,0.016687822,0.018544943
0.000864,-0.007950266,0.007373861,-0.000200379,0.016687822,0.008557103
0.000865,0.017019334,-0.006671589,0.016654131,0.005763622,0.001066207
0.000866,0.014522334,-0.025398839,0.027890511,0.012318142,0.006060143
0.000867,-0.005453386,-0.030080639,0.011035971,0.007948462,0.006060143
0.000868,-0.015441066,-0.023838239,-0.013309449,-0.0051606,0.001066207
0.000869,-0.010447466,-0.019156389,-0.018927609,-0.020454528,0.018544943
0.00087,-0.011695866,-0.006671589,-0.009564009,0.003578782,0.028532863
0.000871,-0.010447466,0.018298061,0.007290519,0.012318142,0.016047983
0.000872,-0.001707946,0.013616261,0.007290519,0.012318142,0.008557103
0.000873,-0.007950266,-0.000429164,0.005417799,0.007948462,-0.003927723
0.000874,-0.015441066,-0.014474589,0.003545072,0.018872732,-0.003927723
0.000875,-0.017938266,-0.017595789,-0.007691289,0.007948462,-0.003927723
0.000876,-0.005453386,-0.012913989,-0.005818569,0.003578782,0.001066207
0.000877,0.003286014,0.005813251,-0.005818569,-0.007345446,0.003563183
0.000878,-0.004204906,0.016737461,-0.002073105,-0.009530293,-0.001430753
0.000879,-0.004204906,-0.000429164,0.007290519,-0.0051606,-0.013915617
0.00088,0.002037534,-0.023838239,0.035381391,0.003578782,-0.016412577
0.000881,0.002037534,-0.030080639,0.039126831,0.007948462,-0.011418625
0.000882,-0.011695866,-0.016035189,0.014781411,0.007948462,0.008557103
0.000883,-0.022932266,-0.005110989,-0.013309449,0.005763622,0.028532863
0.000884,-0.012944266,-0.000429164,-0.000200379,0.003578782,0.033526783
0.000885,-0.001707946,-0.003550389,-0.000200379,0.010133302,0.018544943
0.000886,0.000789054,-0.016035189,-0.000200379,0.012318142,-0.003927723
0.000887,0.000789054,-0.016035189,-0.002073105,0.001393942,-0.026400417
0.000888,-0.009198666,-0.012913989,0.005417799,0.005763622,-0.018909537
0.000889,-0.027926266,-0.000429164,0.016654131,0.012318142,0.001066207
0.00089,-0.020435066,0.013616261,0.014781411,0.016687822,0.021041903
0.000891,-0.011695866,0.015176861,0.009163251,0.010133302,0.028532863
0.000892,0.004534494,0.016737461,0.001672347,-0.01171514,0.021041903
0.000893,-0.001707946,0.002692045,0.003545072,-0.016084848,0.013551023
0.000894,-0.009198666,-0.008232189,0.016654131,-0.009530293,0.011054063
0.000895,-0.010447466,0.022979911,0.020399571,-0.016084848,0.016047983
0.000896,0.005782974,0.030782911,0.014781411,-0.013900008,0.021041903
0.000897,0.012025374,0.016737461,-0.002073105,0.010133302,0.006060143
0.000898,0.002037534,-0.011353389,-0.013309449,0.018872732,0.001066207
0.000899,-0.006701866,-0.034762439,-0.007691289,-0.000790912,-0.001430753
0.0009,-0.011695866,-0.028520039,-0.000200379,-0.009530293,0.021041903
0.000901,-0.005453386,-0.023838239,-0.005818569,-0.007345446,0.016047983
0.000902,-0.000459426,-0.011353389,-0.005818569,-0.013900008,0.008557103
0.000903,-0.004204906,-0.001989769,-0.007691289,-0.020454528,-0.003927723
0.000904,-0.010447466,0.012055661,0.001672347,-0.009530293,-0.003927723
0.000905,-0.011695866,0.015176861,0.009163251,0.003578782,0.018544943
0.000906,0.004534494,-0.005110989,0.018526851,0.025427252,0.026035903
0.000907,0.007031454,-0.022277639,0.011035971,0.029796932,0.011054063
0.000908,-0.001707946,-0.020717039,-0.000200379,0.014502982,-0.001430753
0.000909,-0.007950266,0.015176861,-0.007691289,0.003578782,0.003563183
0.00091,-0.005453386,0.037025311,-0.003945849,0.003578782,0.008557103
0.000911,-0.010447466,0.029222311,0.012908691,0.001393942,0.008557103
0.000912,-0.015441066,0.008934461,0.024145071,0.007948462,0.011054063
0.000913,-0.001707946,-0.008232189,0.022272291,0.018872732,0.008557103
0.000914,0.007031454,-0.016035189,0.009163251,0.034166612,-0.001430753
0.000915,0.000789054,-0.014474589,0.001672347,0.029796932,0.001066207
0.000916,-0.001707946,-0.005110989,-0.002073105,0.018872732,-0.006424689
0.000917,0.000789054,0.008934461,-0.024545829,0.003578782,-0.008921657
0.000918,0.002037534,0.008934461,-0.022673049,-0.000790912,0.013551023
0.000919,-0.001707946,0.007373861,0.003545072,0.001393942,0.026035903
0.00092,-0.002956426,0.013616261,0.029763231,-0.007345446,0.028532863
0.000921,-0.001707946,-0.000429164,0.026017791,-0.022639368,0.008557103
0.000922,0.002037534,-0.011353389,0.012908691,-0.022639368,-0.001430753
0.000923,0.013273854,-0.011353389,0.018526851,-0.016084848,0.001066207
0.000924,0.008279934,-0.006671589,0.012908691,-0.0051606,-0.001430753
0.000925,-0.010447466,-0.008232189,0.018526851,-0.0051606,-0.001430753
0.000926,-0.022932266,0.007373861,0.011035971,-0.0051606,0.001066207
0.000927,-0.009198666,0.012055661,0.005417799,0.003578782,0.008557103
0.000928,0.008279934,0.008934461,0.009163251,0.012318142,-0.003927723
0.000929,0.010776894,0.005813251,0.005417799,0.012318142,-0.011418625
0.00093,-0.001707946,0.001131441,0.009163251,-0.01171514,0.001066207
0.000931,-0.016689866,-0.008232189,-0.003945849,-0.016084848,0.013551023
0.000932,-0.011695866,-0.001989769,-0.005818569,-0.002975752,0.003563183
0.000933,0.007031454,-0.005110989,0.009163251,0.005763622,-0.006424689
0.000934,0.004534494,-0.011353389,0.027890511,0.005763622,0.001066207
0.000935,-0.001707946,-0.005110989,0.024145071,0.003578782,0.006060143
0.000936,-0.000459426,0.015176861,0.026017791,-0.007345446,-0.006424689
0.000937,0.004534494,0.013616261,0.024145071,-0.007345446,-0.013915617
0.000938,0.004534494,-0.006671589,0.016654131,0.005763622,-0.003927723
0.000939,-0.004204906,-0.011353389,0.014781411,0.014502982,0.013551023
0.00094,-0.011695866,0.001131441,0.011035971,0.007948462,0.018544943
0.000941,-0.011695866,0.008934461,0.012908691,0.001393942,0.011054063
0.000942,-0.011695866,0.013616261,0.020399571,0.003578782,-0.011418625
0.000943,-0.007950266,0.021419311,0.014781411,-0.002975752,-0.008921657
0.000944,-0.006701866,0.010495061,0.007290519,-0.000790912,0.001066207
0.000945,-0.007950266,-0.009792789,0.011035971,0.003578782,-0.001430753
0.000946,-0.005453386,-0.014474589,0.024145071,0.005763622,-0.018909537
0.000947,-0.004204906,0.004252651,0.026017791,0.016687822,-0.001430753
0.000948,0.000789054,0.022979911,0.018526851,0.014502982,0.011054063
0.000949,0.002037534,0.026101111,0.003545072,0.012318142,0.011054063
0.00095,0.008279934,0.024540511,-0.002073105,0.005763622,0.011054063
0.000951,0.007031454,0.004252651,-0.013309449,0.010133302,0.013551023
0.000952,-0.011695866,-0.014474589,-0.013309449,0.016687822,0.006060143
0.000953,-0.006701866,-0.016035189,0.007290519,0.025427252,-0.006424689
0.000954,-0.009198666,-0.003550389,0.020399571,0.016687822,-0.003927723
0.000955,-0.019186666,0.001131441,0.026017791,-0.000790912,0.011054063
0.000956,-0.005453386,-0.012913989,0.007290519,-0.007345446,0.016047983
0.000957,0.005782974,-0.014474589,-0.005818569,0.001393942,0.021041903
0.000958,0.028255654,-0.012913989,-0.026418549,0.012318142,0.023538943
0.000959,0.027007174,0.002692045,-0.033909429,0.005763622,0.026035903
0.00096,0.007031454,0.033904111,-0.026418549,-0.022639368,0.021041903
0.000961,-0.001707946,0.037025311,-0.013309449,-0.018269688,-0.006424689
0.000962,-0.002956426,0.021419311,0.005417799,-0.000790912,-0.018909537
0.000963,0.007031454,0.001131441,0.024145071,0.038536292,-0.011418625
0.000964,0.005782974,0.004252651,0.031635951,0.045090882,0.006060143
0.000965,0.003286014,0.004252651,0.027890511,0.025427252,0.006060143
0.000966,0.000789054,0.013616261,0.022272291,-0.000790912,0.011054063
0.000967,0.000789054,0.010495061,0.009163251,-0.016084848,0.008557103
0.000968,0.004534494,0.004252651,-0.003945849,-0.016084848,-0.003927723
0.000969,-0.000459426,0.005813251,-0.005818569,-0.007345446,-0.006424689
0.00097,0.005782974,0.016737461,-0.011436729,0.005763622,-0.016412577
0.000971,0.014522334,0.007373861,-0.002073105,0.007948462,-0.001430753
0.000972,0.014522334,-0.020717039,0.003545072,-0.000790912,0.011054063
0.000973,0.004534494,-0.022277639,0.026017791,-0.016084848,0.008557103
0.000974,0.003286014,-0.016035189,0.037254111,-0.013900008,0.008557103
0.000975,0.002037534,-0.005110989,0.024145071,-0.007345446,-0.001430753
0.000976,-0.001707946,0.004252651,-0.000200379,-0.000790912,-0.006424689
0.000977,-0.011695866,0.002692045,-0.011436729,-0.01171514,0.006060143
0.000978,-0.014192666,-0.000429164,-0.013309449,-0.002975752,0.003563183
0.000979,-0.007950266,0.008934461,-0.003945849,0.003578782,-0.016412577
0.00098,-0.004204906,0.016737461,0.011035971,0.010133302,-0.021406497
0.000981,-0.007950266,0.021419311,0.012908691,0.005763622,-0.018909537
0.000982,-0.016689866,-0.000429164,0.009163251,-0.000790912,-0.003927723
0.000983,-0.016689866,-0.005110989,0.011035971,-0.009530293,0.006060143
0.000984,-0.006701866,0.007373861,-0.000200379,-0.016084848,0.006060143
0.000985,-0.004204906,0.019858711,-0.015182169,-0.029193888,0.001066207
0.000986,-0.007950266,0.008934461,-0.020800329,-0.018269688,-0.008921657
0.000987,-0.010447466,-0.003550389,-0.032036709,-0.0051606,-0.016412577
0.000988,-0.015441066,-0.012913989,-0.030163989,-0.000790912,-0.016412577
0.000989,-0.014192666,-0.012913989,-0.011436729,0.005763622,-0.013915617
0.00099,0.000789054,-0.020717039,0.018526851,0.010133302,-0.001430753
0.000991,0.013273854,-0.006671589,0.003545072,0.016687822,0.011054063
0.000992,0.004534494,-0.000429164,-0.003945849,0.007948462,0.023538943
0.000993,-0.001707946,-0.001989769,-0.011436729,0.003578782,0.016047983
0.000994,0.013273854,0.002692045,-0.015182169,-0.0051606,0.011054063
0.000995,0.005782974,0.004252651,-0.003945849,-0.009530293,0.011054063
0.000996,-0.010447466,0.004252651,0.003545072,-0.0051606,-0.001430753
0.000997,-0.020435066,0.008934461,0.007290519,0.003578782,-0.008921657
0.000998,-0.014192666,0.002692045,0.009163251,0.025427252,-0.006424689
0.000999,-0.011695866,-0.011353389,0.003545072,0.023242412,0.008557103
0.001,0.000789054,-0.019156389,-0.009564009,-0.002975752,0.021041903
0.001001,-0.000459426,-0.022277639,-0.022673049,-0.024824208,0.008557103
0.001002,-0.002956426,-0.008232189,-0.005818569,-0.018269688,-0.006424689
0.001003,-0.001707946,0.016737461,0.014781411,-0.009530293,-0.001430753
0.001004,0.007031454,0.026101111,0.031635951,-0.009530293,0.013551023
0.001005,0.013273854,0.015176861,0.016654131,-0.007345446,0.003563183
0.001006,0.008279934,0.015176861,0.001672347,0.003578782,-0.001430753
0.001007,0.003286014,0.015176861,-0.013309449,0.012318142,-0.001430753
0.001008,0.009528414,0.008934461,-0.007691289,0.023242412,0.003563183
0.001009,0.015770854,0.005813251,-0.017054889,0.018872732,0.008557103
0.00101,0.009528414,0.004252651,-0.024545829,0.005763622,0.006060143
0.001011,0.005782974,0.005813251,-0.015182169,-0.0051606,0.003563183
0.001012,-0.010447466,0.005813251,-0.002073105,-0.01171514,0.003563183
0.001013,-0.007950266,0.018298061,0.016654131,-0.007345446,0.018544943
0.001014,0.010776894,0.019858711,0.024145071,-0.007345446,0.013551023
0.001015,0.003286014,0.010495061,0.016654131,-0.002975752,-0.001430753
0.001016,0.003286014,-0.011353389,0.022272291,-0.002975752,-0.011418625
0.001017,0.000789054,-0.020717039,0.022272291,0.003578782,-0.003927723
0.001018,-0.001707946,-0.008232189,0.031635951,0.010133302,0.003563183
0.001019,0.003286014,0.021419311,0.016654131,0.016687822,0.006060143
0.00102,0.008279934,0.030782911,-0.002073105,0.018872732,-0.006424689
0.001021,0.013273854,0.002692045,-0.009564009,0.007948462,-0.016412577
0.001022,0.000789054,-0.001989769,-0.005818569,0.003578782,-0.003927723
0.001023,-0.004204906,0.027661711,-0.003945849,0.003578782,0.001066207
0.001024,-0.011695866,0.029222311,-0.018927609,0.001393942,0.003563183
0.001025,-0.006701866,0.005813251,-0.017054889,0.003578782,0.003563183
0.001026,-0.011695866,-0.003550389,-0.011436729,0.010133302,0.008557103
0.001027,0.017019334,-0.005110989,0.011035971,-0.000790912,0.028532863
0.001028,0.024510214,-0.005110989,0.031635951,0.012318142,0.026035903
0.001029,0.004534494,-0.005110989,0.033508671,0.014502982,0.003563183
0.00103,-0.017938266,0.002692045,0.024145071,0.010133302,-0.011418625
0.001031,-0.032919866,0.012055661,0.001672347,0.016687822,-0.023903457
0.001032,-0.021683466,0.018298061,0.007290519,0.007948462,-0.016412577
0.001033,-0.022932266,0.010495061,0.018526851,0.005763622,-0.003927723
0.001034,-0.010447466,0.004252651,0.012908691,0.012318142,-0.001430753
0.001035,0.008279934,-0.011353389,-0.002073105,0.010133302,-0.008921657
0.001036,0.009528414,-0.005110989,-0.015182169,0.003578782,-0.008921657
0.001037,-0.006701866,0.010495061,-0.009564009,-0.000790912,0.006060143
0.001038,-0.030423066,0.019858711,0.003545072,-0.0051606,0.011054063
0.001039,-0.032919866,0.010495061,0.011035971,0.005763622,0.006060143
0.00104,-0.014192666,0.013616261,0.012908691,0.007948462,-0.001430753
0.001041,0.003286014,0.002692045,0.005417799,-0.000790912,-0.006424689
0.001042,0.009528414,0.013616261,-0.005818569,-0.016084848,-0.006424689
0.001043,0.005782974,0.019858711,-0.013309449,-0.009530293,-0.003927723
0.001044,-0.015441066,0.015176861,-0.015182169,0.007948462,-0.016412577
0.001045,-0.026677466,0.016737461,-0.013309449,0.016687822,-0.006424689
0.001046,-0.009198666,0.019858711,0.001672347,0.021057572,0.003563183
0.001047,0.009528414,0.012055661,0.001672347,0.010133302,-0.006424689
0.001048,0.019516294,-0.000429164,-0.002073105,-0.002975752,-0.006424689
0.001049,0.007031454,-0.001989769,-0.007691289,-0.000790912,-0.023903457
0.00105,-0.019186666,0.015176861,-0.020800329,0.012318142,-0.026400417
0.001051,-0.025429066,0.027661711,0.003545072,0.018872732,-0.016412577
0.001052,-0.006701866,0.027661711,0.022272291,0.010133302,0.001066207
0.001053,0.004534494,0.012055661,0.024145071,0.001393942,0.008557103
0.001054,0.000789054,0.005813251,0.018526851,-0.01171514,0.006060143
0.001055,-0.002956426,0.010495061,0.003545072,-0.024824208,0.008557103
0.001056,-0.014192666,0.007373861,-0.013309449,-0.007345446,0.016047983
0.001057,-0.012944266,-0.005110989,-0.015182169,0.012318142,0.031029823
0.001058,0.000789054,0.004252651,-0.003945849,0.014502982,0.026035903
0.001059,0.009528414,0.015176861,0.001672347,0.005763622,0.006060143
0.00106,0.002037534,0.019858711,0.009163251,-0.002975752,-0.006424689
0.001061,0.007031454,0.026101111,0.003545072,-0.0051606,-0.021406497
0.001062,0.007031454,0.018298061,0.003545072,0.014502982,-0.016412577
0.001063,0.004534494,0.015176861,0.001672347,0.029796932,-0.001430753
0.001064,-0.004204906,0.002692045,0.003545072,0.025427252,0.021041903
0.001065,-0.011695866,0.008934461,-0.005818569,-0.000790912,0.033526783
0.001066,0.004534494,0.013616261,-0.011436729,-0.009530293,0.033526783
0.001067,0.023261734,-0.003550389,-0.009564009,-0.007345446,0.008557103
0.001068,0.019516294,-0.014474589,0.007290519,0.003578782,0.001066207
0.001069,-0.004204906,0.004252651,0.005417799,0.007948462,-0.006424689
0.00107,-0.016689866,0.016737461,-0.007691289,0.014502982,-0.003927723
0.001071,-0.017938266,0.010495061,-0.022673049,0.021057572,0.011054063
0.001072,-0.010447466,0.002692045,-0.015182169,0.016687822,0.036023743
0.001073,0.017019334,0.005813251,-0.009564009,0.018872732,0.028532863
0.001074,0.034498086,0.005813251,-0.011436729,0.003578782,0.016047983
0.001075,0.02950415,-0.006671589,-0.002073105,-0.007345446,0.006060143
0.001076,0.022013254,-0.025398839,0.001672347,-0.002975752,0.003563183
0.001077,0.004534494,-0.023838239,-0.005818569,0.007948462,-0.003927723
0.001078,0.013273854,-0.008232189,-0.013309449,0.003578782,-0.013915617
0.001079,0.025758694,-0.003550389,-0.017054889,0.003578782,-0.011418625
0.00108,0.019516294,-0.001989769,0.005417799,-0.002975752,-0.001430753
0.001081,0.014522334,0.013616261,0.024145071,-0.0051606,0.021041903
0.001082,0.010776894,0.022979911,0.031635951,-0.016084848,0.026035903
0.001083,0.020764774,0.015176861,0.016654131,-0.020454528,0.003563183
0.001084,0.017019334,0.001131441,-0.002073105,-0.013900008,-0.013915617
0.001085,-0.009198666,-0.020717039,-0.013309449,-0.01171514,-0.013915617
0.001086,-0.022932266,-0.030080639,-0.026418549,-0.01171514,0.018544943
