time,test 1,test 2,test 3,test 4,test 5
0.000688,-0.001278291,0.001421212,0.000566606,-0.000709202,-0.000709202
0.000689,0.014981993,0.006111684,0.0024428,-0.000709202,-0.000709202
0.00069,0.006226429,0.009238679,0.006195176,0.014613028,0.014613028
0.000691,-0.010033851,0.017056129,0.004318986,0.027746358,0.027746358
0.000692,-0.011284651,0.009238679,-0.005061934,0.023368558,0.023368558
0.000693,-0.006281491,-0.000142276,-0.005061934,0.005857463,0.005857463
0.000694,0.003724869,-0.023594621,-0.001309594,-0.007275832,-0.007275832
0.000695,0.003724869,-0.039229571,-0.005061934,-0.013842532,-0.013842532
0.000696,-0.005030691,-0.020467671,0.000566606,-0.007275832,-0.007275832
0.000697,-0.011284651,-0.001705771,0.008071364,-0.007275832,-0.007275832
0.000698,-0.007532291,-0.000142276,0.011823746,-0.000709202,-0.000709202
0.000699,-0.001278291,0.006111684,0.008071364,0.008046349,0.008046349
0.0007,-0.006281491,-0.001705771,-0.006938134,0.003668575,0.003668575
0.000701,-0.011284651,-0.003269271,-0.020071474,0.008046349,0.008046349
0.000702,-0.003779891,0.001421212,-0.020071474,0.012424128,0.012424128
0.000703,0.016232789,0.004548194,-0.010690534,0.012424128,0.012424128
0.000704,0.028740709,0.002984704,0.008071364,-0.000709202,-0.000709202
0.000705,0.026239109,-0.007959721,0.021204686,-0.011653632,-0.011653632
0.000706,0.014981993,-0.012650221,0.019328486,-0.011653632,-0.011653632
0.000707,0.009978825,0.006111684,0.000566606,0.003668575,0.003668575
0.000708,0.013731201,-0.000142276,-0.010690534,-0.005087002,-0.005087002
0.000709,0.007477229,-0.011086721,-0.014442874,-0.007275832,-0.007275832
0.00071,-0.001278291,-0.012650221,-0.003185794,-0.002898102,-0.002898102
0.000711,-0.001278291,-0.003269271,0.006195176,-0.013842532,-0.013842532
0.000712,-0.012535451,-0.014213671,0.008071364,-0.020409162,-0.020409162
0.000713,-0.015037011,-0.031412071,0.004318986,-0.000709202,-0.000709202
0.000714,-0.008783051,-0.025158121,-0.016319074,0.018990758,0.018990758
0.000715,-0.005030691,-0.003269271,-0.021947674,0.023368558,0.023368558
0.000716,0.004975669,0.004548194,-0.003185794,0.012424128,0.012424128
0.000717,0.013731201,0.002984704,0.004318986,0.010235235,0.010235235
0.000718,0.016232789,0.001421212,0.000566606,0.008046349,0.008046349
0.000719,0.016232789,0.007675179,0.0024428,0.008046349,0.008046349
0.00072,0.009978825,0.015492629,-0.005061934,0.008046349,0.008046349
0.000721,-0.007532291,0.015492629,-0.003185794,-0.000709202,-0.000709202
0.000722,-0.012535451,0.006111684,0.0024428,-0.016031432,-0.016031432
0.000723,-0.016287811,0.009238679,-0.001309594,-0.013842532,-0.013842532
0.000724,-0.007532291,0.013929129,-0.005061934,-0.016031432,-0.016031432
0.000725,0.004975669,-0.009523221,-0.008814334,-0.005087002,-0.005087002
0.000726,0.009978825,-0.022031171,0.000566606,-0.002898102,-0.002898102
0.000727,0.004975669,-0.026721621,0.006195176,-0.009464732,-0.009464732
0.000728,-2.75312E-05,-0.025158121,0.013699946,0.003668575,0.003668575
0.000729,-0.017538611,-0.014213671,0.004318986,0.001479691,0.001479691
0.00073,-0.013786251,-0.003269271,-0.005061934,-0.000709202,-0.000709202
0.000731,-0.003779891,0.007675179,-0.020071474,-0.002898102,-0.002898102
0.000732,0.006226429,-0.004832771,-0.012566734,-0.007275832,-0.007275832
0.000733,0.001223269,-0.012650221,0.009947552,-0.007275832,-0.007275832
0.000734,0.001223269,-0.004832771,0.019328486,-0.000709202,-0.000709202
0.000735,0.008728029,-0.000142276,0.004318986,0.001479691,0.001479691
0.000736,0.004975669,-0.001705771,-0.014442874,0.008046349,0.008046349
0.000737,-0.003779891,0.010802179,-0.014442874,-0.009464732,-0.009464732
0.000738,-0.011284651,0.004548194,-0.010690534,-0.005087002,-0.005087002
0.000739,-0.007532291,-0.003269271,0.006195176,0.005857463,0.005857463
0.00074,0.002474069,0.007675179,0.021204686,0.008046349,0.008046349
0.000741,0.016232789,0.026437079,0.013699946,0.010235235,0.010235235
0.000742,0.018734389,0.017056129,-0.001309594,0.005857463,0.005857463
0.000743,0.011229616,-0.006396221,-0.008814334,-0.007275832,-0.007275832
0.000744,0.004975669,-0.000142276,0.0024428,-0.005087002,-0.005087002
0.000745,-0.018789411,0.009238679,0.000566606,0.008046349,0.008046349
0.000746,-0.023792571,0.004548194,-0.001309594,0.010235235,0.010235235
0.000747,-0.012535451,-0.004832771,-0.023823874,0.001479691,0.001479691
0.000748,0.002474069,-0.006396221,-0.016319074,0.001479691,0.001479691
0.000749,0.013731201,-0.011086721,-0.012566734,-0.000709202,-0.000709202
0.00075,0.004975669,-0.000142276,-0.006938134,-0.007275832,-0.007275832
0.000751,-0.017538611,0.012365629,-0.008814334,-0.011653632,-0.011653632
0.000752,-0.017538611,0.013929129,0.004318986,-0.018220262,-0.018220262
0.000753,0.008728029,0.007675179,0.019328486,-0.011653632,-0.011653632
0.000754,0.031242309,0.001421212,0.009947552,-0.000709202,-0.000709202
0.000755,0.009978825,-0.003269271,-0.001309594,-0.009464732,-0.009464732
0.000756,-0.006281491,-0.017340671,-0.016319074,-0.011653632,-0.011653632
0.000757,0.001223269,-0.011086721,-0.016319074,-0.005087002,-0.005087002
0.000758,0.006226429,-0.003269271,-0.018195274,0.003668575,0.003668575
0.000759,0.001223269,0.010802179,-0.016319074,0.012424128,0.012424128
0.00076,-0.005030691,0.009238679,-0.008814334,-0.000709202,-0.000709202
0.000761,-0.013786251,0.001421212,-0.014442874,-0.011653632,-0.011653632
0.000762,-0.020040211,-0.000142276,-0.014442874,-0.024786962,-0.024786962
0.000763,-0.012535451,-0.003269271,-0.008814334,-0.005087002,-0.005087002
0.000764,-0.003779891,-0.006396221,-0.001309594,0.012424128,0.012424128
0.000765,-0.002529091,-0.012650221,-0.006938134,0.021179658,0.021179658
0.000766,-0.001278291,-0.026721621,0.000566606,0.010235235,0.010235235
0.000767,-0.001278291,-0.018904171,0.004318986,0.001479691,0.001479691
0.000768,0.003724869,-0.006396221,0.004318986,0.003668575,0.003668575
0.000769,0.001223269,-0.003269271,-0.005061934,0.001479691,0.001479691
0.00077,-0.016287811,-0.006396221,-0.008814334,-0.005087002,-0.005087002
0.000771,-0.036300691,-0.007959721,-0.001309594,-0.011653632,-0.011653632
0.000772,-0.023792571,-0.001705771,0.013699946,-0.007275832,-0.007275832
0.000773,-0.001278291,0.001421212,0.009947552,-0.000709202,-0.000709202
0.000774,-0.007532291,-0.000142276,0.011823746,-0.000709202,-0.000709202
0.000775,-0.018789411,-0.011086721,0.011823746,-0.002898102,-0.002898102
0.000776,-0.018789411,-0.004832771,0.009947552,0.001479691,0.001479691
0.000777,-0.017538611,-0.000142276,0.006195176,0.010235235,0.010235235
0.000778,-0.006281491,-0.001705771,-0.006938134,0.001479691,0.001479691
0.000779,-0.010033851,-0.014213671,-0.010690534,-0.013842532,-0.013842532
0.00078,-0.001278291,-0.015777171,-0.006938134,-0.013842532,-0.013842532
0.000781,0.004975669,-0.003269271,-0.006938134,-0.007275832,-0.007275832
0.000782,0.004975669,0.001421212,0.000566606,0.005857463,0.005857463
0.000783,0.003724869,-0.004832771,0.015576146,0.018990758,0.018990758
0.000784,-0.011284651,-0.012650221,0.009947552,0.001479691,0.001479691
0.000785,-0.021291011,-0.015777171,0.011823746,-0.009464732,-0.009464732
0.000786,-0.020040211,-0.012650221,0.006195176,-0.013842532,-0.013842532
0.000787,-0.005030691,0.015492629,-0.003185794,-0.011653632,-0.011653632
0.000788,0.009978825,0.012365629,-0.003185794,-0.000709202,-0.000709202
0.000789,0.004975669,0.020183079,0.021204686,0.010235235,0.010235235
0.00079,0.001223269,0.006111684,0.017452286,0.016801928,0.016801928
0.000791,0.011229616,-0.011086721,-0.001309594,0.010235235,0.010235235
0.000792,0.008728029,-0.023594621,-0.012566734,0.010235235,0.010235235
0.000793,-2.75312E-05,-0.026721621,-0.001309594,0.016801928,0.016801928
0.000794,0.001223269,-0.023594621,0.011823746,0.016801928,0.016801928
0.000795,0.007477229,-0.006396221,0.009947552,0.003668575,0.003668575
0.000796,-2.75312E-05,0.001421212,-0.010690534,-0.013842532,-0.013842532
0.000797,-0.006281491,-0.004832771,-0.014442874,-0.013842532,-0.013842532
0.000798,-0.016287811,-0.006396221,-0.003185794,-0.007275832,-0.007275832
0.000799,-0.008783051,0.002984704,-0.003185794,-0.007275832,-0.007275832
0.0008,-0.007532291,0.004548194,0.004318986,-0.009464732,-0.009464732
0.000801,0.004975669,-0.001705771,0.009947552,-0.011653632,-0.011653632
0.000802,0.007477229,0.001421212,0.019328486,-0.005087002,-0.005087002
0.000803,0.002474069,0.002984704,0.021204686,0.005857463,0.005857463
0.000804,-0.006281491,0.004548194,0.015576146,0.012424128,0.012424128
0.000805,-0.017538611,0.001421212,0.006195176,0.010235235,0.010235235
0.000806,-0.020040211,0.006111684,0.004318986,-0.000709202,-0.000709202
0.000807,-0.010033851,-0.001705771,0.013699946,0.003668575,0.003668575
0.000808,-0.008783051,-0.017340671,0.004318986,0.003668575,0.003668575
0.000809,-0.007532291,-0.023594621,-0.006938134,-0.009464732,-0.009464732
0.00081,-0.002529091,-0.014213671,-0.010690534,-0.013842532,-0.013842532
0.000811,0.004975669,-0.000142276,-0.008814334,-0.002898102,-0.002898102
0.000812,0.018734389,-0.001705771,0.000566606,-0.005087002,-0.005087002
0.000813,0.014981993,-0.001705771,0.004318986,-0.005087002,-0.005087002
0.000814,0.008728029,-0.007959721,0.000566606,-0.000709202,-0.000709202
0.000815,0.007477229,-0.020467671,-0.005061934,-0.005087002,-0.005087002
0.000816,0.013731201,-0.023594621,0.004318986,-0.005087002,-0.005087002
0.000817,0.009978825,-0.011086721,-0.008814334,-0.005087002,-0.005087002
0.000818,0.004975669,-0.007959721,-0.008814334,-0.011653632,-0.011653632
0.000819,0.004975669,0.010802179,0.008071364,-0.018220262,-0.018220262
0.00082,0.003724869,0.013929129,0.013699946,-0.005087002,-0.005087002
0.000821,0.012480409,0.004548194,-0.008814334,0.001479691,0.001479691
0.000822,-0.001278291,-0.014213671,-0.027576214,0.005857463,0.005857463
0.000823,-0.007532291,-0.015777171,-0.016319074,0.016801928,0.016801928
0.000824,-2.75312E-05,-0.004832771,-0.003185794,0.025557458,0.025557458
0.000825,0.004975669,0.012365629,-0.003185794,0.027746358,0.027746358
0.000826,0.002474069,0.015492629,0.006195176,0.023368558,0.023368558
0.000827,-0.017538611,-0.001705771,0.015576146,0.018990758,0.018990758
0.000828,-0.032548291,-0.026721621,0.013699946,-0.000709202,-0.000709202
0.000829,-0.023792571,-0.025158121,0.011823746,0.003668575,0.003668575
0.00083,-0.011284651,-0.003269271,-0.001309594,0.005857463,0.005857463
0.000831,0.002474069,0.006111684,0.0024428,-0.005087002,-0.005087002
0.000832,0.011229616,0.020183079,0.006195176,-0.007275832,-0.007275832
0.000833,0.012480409,0.015492629,0.000566606,0.008046349,0.008046349
0.000834,0.012480409,-0.001705771,-0.003185794,0.001479691,0.001479691
0.000835,0.002474069,-0.022031171,-0.003185794,-0.007275832,-0.007275832
0.000836,-0.001278291,-0.006396221,0.009947552,-0.002898102,-0.002898102
0.000837,-0.008783051,0.013929129,0.021204686,0.008046349,0.008046349
0.000838,-0.023792571,0.015492629,0.004318986,0.021179658,0.021179658
0.000839,-0.028795891,-0.000142276,0.004318986,0.027746358,0.027746358
0.00084,-0.013786251,0.006111684,0.004318986,0.016801928,0.016801928
0.000841,0.007477229,0.020183079,-0.005061934,0.003668575,0.003668575
0.000842,0.028740709,0.026437079,-0.001309594,0.005857463,0.005857463
0.000843,0.022486749,0.020183079,0.006195176,0.010235235,0.010235235
0.000844,0.003724869,0.006111684,0.028709426,0.012424128,0.012424128
0.000845,-0.016287811,-0.001705771,0.036214226,-0.000709202,-0.000709202
0.000846,-0.022541771,-0.009523221,0.021204686,-0.005087002,-0.005087002
0.000847,-0.018789411,0.007675179,-0.003185794,-0.005087002,-0.005087002
0.000848,-0.007532291,0.021746579,-0.023823874,0.005857463,0.005857463
0.000849,-0.002529091,0.020183079,-0.023823874,0.016801928,0.016801928
0.00085,-0.011284651,0.013929129,-0.018195274,0.003668575,0.003668575
0.000851,-0.015037011,-0.001705771,-0.016319074,-0.000709202,-0.000709202
0.000852,-0.013786251,-0.001705771,-0.003185794,-0.005087002,-0.005087002
0.000853,-0.010033851,0.028000579,0.000566606,0.008046349,0.008046349
0.000854,-0.018789411,0.031127529,-0.008814334,-0.005087002,-0.005087002
0.000855,-0.007532291,0.013929129,-0.008814334,-0.016031432,-0.016031432
0.000856,0.006226429,-0.017340671,-0.008814334,-0.018220262,-0.018220262
0.000857,0.002474069,-0.018904171,-0.014442874,-0.011653632,-0.011653632
0.000858,-0.010033851,-0.000142276,-0.016319074,0.001479691,0.001479691
0.000859,-0.018789411,0.010802179,-0.016319074,0.005857463,0.005857463
0.00086,-0.020040211,0.015492629,-0.018195274,0.003668575,0.003668575
0.000861,-0.008783051,0.002984704,-0.010690534,0.003668575,0.003668575
0.000862,-0.006281491,-0.009523221,0.006195176,0.005857463,0.005857463
0.000863,-0.001278291,-0.003269271,0.009947552,0.008046349,0.008046349
0.000864,0.006226429,-0.007959721,-0.003185794,-0.000709202,-0.000709202
0.000865,0.017483589,-0.015777171,0.004318986,-0.013842532,-0.013842532
0.000866,0.002474069,-0.014213671,0.004318986,-0.022598062,-0.022598062
0.000867,-0.015037011,-0.001705771,0.008071364,-0.009464732,-0.009464732
0.000868,-0.020040211,-0.001705771,0.017452286,0.003668575,0.003668575
0.000869,-0.008783051,-0.004832771,0.019328486,0.018990758,0.018990758
0.00087,0.009978825,-0.001705771,0.009947552,0.021179658,0.021179658
0.000871,0.013731201,0.007675179,0.0024428,0.018990758,0.018990758
0.000872,-0.001278291,0.006111684,0.004318986,0.021179658,0.021179658
0.000873,0.001223269,0.010802179,0.006195176,0.012424128,0.012424128
0.000874,0.018734389,0.015492629,0.004318986,0.001479691,0.001479691
0.000875,0.019985149,0.002984704,-0.001309594,-0.011653632,-0.011653632
0.000876,0.012480409,-0.009523221,-0.005061934,-0.024786962,-0.024786962
0.000877,0.001223269,-0.009523221,-0.003185794,-0.009464732,-0.009464732
0.000878,-2.75312E-05,-0.004832771,-0.005061934,0.001479691,0.001479691
0.000879,-0.003779891,-0.003269271,-0.001309594,0.003668575,0.003668575
0.00088,0.002474069,-0.007959721,-0.008814334,-0.009464732,-0.009464732
0.000881,-0.010033851,-0.011086721,-0.008814334,-0.011653632,-0.011653632
0.000882,-0.017538611,-0.025158121,-0.008814334,-0.000709202,-0.000709202
0.000883,-0.021291011,-0.028285121,0.000566606,-0.005087002,-0.005087002
0.000884,-0.007532291,-0.026721621,0.008071364,-0.013842532,-0.013842532
0.000885,0.011229616,-0.012650221,0.011823746,-0.020409162,-0.020409162
0.000886,0.021235949,0.006111684,-0.003185794,-0.009464732,-0.009464732
0.000887,-2.75312E-05,0.006111684,-0.023823874,0.008046349,0.008046349
0.000888,-0.015037011,0.007675179,-0.014442874,0.005857463,0.005857463
0.000889,-0.007532291,0.013929129,0.008071364,0.003668575,0.003668575
0.00089,-2.75312E-05,0.009238679,0.017452286,0.010235235,0.010235235
0.000891,0.001223269,0.017056129,0.000566606,0.018990758,0.018990758
0.000892,-2.75312E-05,0.020183079,-0.016319074,0.014613028,0.014613028
0.000893,0.008728029,0.018619629,-0.010690534,0.012424128,0.012424128
0.000894,0.018734389,0.024873579,0.000566606,0.012424128,0.012424128
0.000895,0.014981993,0.029564029,0.013699946,0.003668575,0.003668575
0.000896,0.003724869,0.013929129,0.023080886,0.005857463,0.005857463
0.000897,-0.011284651,-0.001705771,0.021204686,0.016801928,0.016801928
0.000898,-0.017538611,-0.001705771,0.006195176,0.023368558,0.023368558
0.000899,-0.005030691,-0.001705771,-0.010690534,0.027746358,0.027746358
0.0009,0.004975669,0.010802179,-0.014442874,0.018990758,0.018990758
0.000901,0.001223269,0.009238679,0.004318986,0.008046349,0.008046349
0.000902,-2.75312E-05,0.007675179,0.0024428,0.005857463,0.005857463
0.000903,0.002474069,0.002984704,-0.010690534,0.018990758,0.018990758
0.000904,0.003724869,0.009238679,-0.005061934,0.021179658,0.021179658
0.000905,-0.007532291,0.017056129,-0.005061934,0.012424128,0.012424128
0.000906,-0.017538611,0.010802179,-0.018195274,0.001479691,0.001479691
0.000907,-0.018789411,0.007675179,-0.023823874,0.001479691,0.001479691
0.000908,-0.001278291,0.004548194,-0.010690534,0.016801928,0.016801928
0.000909,0.018734389,0.006111684,0.004318986,0.021179658,0.021179658
0.00091,0.023737549,0.004548194,0.004318986,0.023368558,0.023368558
0.000911,0.011229616,0.001421212,0.004318986,0.010235235,0.010235235
0.000912,-0.006281491,-0.003269271,0.008071364,-0.005087002,-0.005087002
0.000913,-0.006281491,0.006111684,0.011823746,0.003668575,0.003668575
0.000914,0.006226429,0.015492629,-0.003185794,0.008046349,0.008046349
0.000915,0.006226429,0.017056129,-0.001309594,-0.000709202,-0.000709202
0.000916,-0.003779891,0.007675179,0.008071364,-0.009464732,-0.009464732
0.000917,-0.002529091,0.013929129,0.008071364,0.003668575,0.003668575
0.000918,-2.75312E-05,0.015492629,-0.005061934,0.014613028,0.014613028
0.000919,0.002474069,0.020183079,-0.003185794,0.005857463,0.005857463
0.00092,-0.008783051,0.020183079,-0.010690534,-0.005087002,-0.005087002
0.000921,-0.012535451,0.012365629,-0.006938134,-0.007275832,-0.007275832
0.000922,-0.006281491,-0.009523221,-0.014442874,-0.000709202,-0.000709202
0.000923,0.002474069,-0.020467671,-0.010690534,0.010235235,0.010235235
0.000924,0.001223269,-0.015777171,-0.001309594,0.003668575,0.003668575
0.000925,-0.001278291,-0.006396221,0.013699946,-0.009464732,-0.009464732
0.000926,0.003724869,0.001421212,0.026833226,-0.029164762,-0.029164762
0.000927,0.008728029,-0.000142276,0.013699946,-0.018220262,-0.018220262
0.000928,0.012480409,0.007675179,0.006195176,-0.002898102,-0.002898102
0.000929,0.008728029,0.010802179,0.009947552,-0.002898102,-0.002898102
0.00093,0.006226429,0.012365629,0.019328486,-0.009464732,-0.009464732
0.000931,0.008728029,-0.001705771,0.000566606,-0.000709202,-0.000709202
0.000932,0.006226429,-0.009523221,-0.020071474,0.010235235,0.010235235
0.000933,-0.011284651,0.006111684,-0.029452414,0.021179658,0.021179658
0.000934,-0.007532291,0.020183079,-0.020071474,0.027746358,0.027746358
0.000935,0.009978825,0.017056129,0.000566606,0.021179658,0.021179658
0.000936,0.024988349,0.001421212,0.015576146,0.012424128,0.012424128
0.000937,0.027489909,-0.001705771,0.019328486,0.023368558,0.023368558
0.000938,0.022486749,0.004548194,0.021204686,0.027746358,0.027746358
0.000939,0.013731201,0.010802179,0.011823746,0.016801928,0.016801928
0.00094,0.008728029,0.010802179,0.0024428,-0.000709202,-0.000709202
0.000941,-2.75312E-05,0.002984704,0.011823746,0.008046349,0.008046349
0.000942,-0.007532291,-0.009523221,0.036214226,0.010235235,0.010235235
0.000943,-0.012535451,-0.011086721,0.041842766,0.005857463,0.005857463
0.000944,-0.008783051,-0.006396221,0.032461826,-0.000709202,-0.000709202
0.000945,-0.007532291,-0.004832771,0.015576146,0.005857463,0.005857463
0.000946,0.003724869,-0.011086721,-0.003185794,0.010235235,0.010235235
0.000947,0.013731201,-0.014213671,-0.008814334,-0.002898102,-0.002898102
0.000948,0.008728029,-0.009523221,-0.014442874,-0.024786962,-0.024786962
0.000949,0.002474069,0.006111684,-0.003185794,-0.024786962,-0.024786962
0.00095,0.006226429,0.015492629,-0.001309594,-0.005087002,-0.005087002
0.000951,0.007477229,0.004548194,-0.006938134,-0.002898102,-0.002898102
0.000952,0.014981993,-0.011086721,-0.005061934,0.005857463,0.005857463
0.000953,0.017483589,-0.018904171,0.000566606,0.014613028,0.014613028
0.000954,0.021235949,-0.004832771,0.008071364,0.010235235,0.010235235
0.000955,0.023737549,-0.003269271,0.011823746,0.003668575,0.003668575
0.000956,0.012480409,-0.009523221,0.017452286,-0.005087002,-0.005087002
0.000957,-2.75312E-05,-0.022031171,0.019328486,0.010235235,0.010235235
0.000958,-0.017538611,-0.015777171,0.021204686,0.027746358,0.027746358
0.000959,-0.028795891,0.006111684,0.006195176,0.021179658,0.021179658
0.00096,-0.025043371,0.023310079,-0.005061934,0.010235235,0.010235235
0.000961,-0.018789411,0.018619629,-0.010690534,0.012424128,0.012424128
0.000962,0.002474069,0.006111684,0.000566606,0.016801928,0.016801928
0.000963,-0.003779891,0.010802179,0.008071364,0.016801928,0.016801928
0.000964,-0.003779891,0.012365629,0.008071364,0.012424128,0.012424128
0.000965,-2.75312E-05,-0.001705771,0.000566606,0.001479691,0.001479691
0.000966,0.001223269,-0.023594621,0.0024428,-0.020409162,-0.020409162
0.000967,-0.016287811,-0.018904171,0.000566606,-0.026975862,-0.026975862
0.000968,-0.025043371,-0.006396221,0.000566606,-0.020409162,-0.020409162
0.000969,-0.020040211,-0.004832771,-0.005061934,-0.007275832,-0.007275832
0.00097,-0.012535451,-0.017340671,-0.010690534,0.010235235,0.010235235
0.000971,-0.013786251,-0.018904171,-0.006938134,0.005857463,0.005857463
0.000972,-0.018789411,-0.003269271,0.0024428,-0.000709202,-0.000709202
0.000973,-0.010033851,0.001421212,0.013699946,-0.005087002,-0.005087002
0.000974,-0.001278291,0.015492629,0.009947552,-0.002898102,-0.002898102
0.000975,-0.013786251,0.012365629,0.013699946,0.014613028,0.014613028
0.000976,-0.015037011,0.006111684,0.000566606,0.025557458,0.025557458
0.000977,0.007477229,0.007675179,-0.006938134,0.025557458,0.025557458
0.000978,0.014981993,0.012365629,0.000566606,0.012424128,0.012424128
0.000979,0.011229616,-0.000142276,0.004318986,-0.000709202,-0.000709202
0.00098,0.008728029,0.001421212,0.013699946,-0.007275832,-0.007275832
0.000981,-0.003779891,0.006111684,0.026833226,-0.013842532,-0.013842532
0.000982,-0.012535451,0.004548194,0.017452286,0.001479691,0.001479691
0.000983,-0.005030691,-0.001705771,0.0024428,0.001479691,0.001479691
0.000984,0.004975669,-0.022031171,-0.003185794,0.003668575,0.003668575
0.000985,-0.013786251,-0.022031171,0.004318986,0.016801928,0.016801928
0.000986,-0.033799091,-0.011086721,0.021204686,0.012424128,0.012424128
0.000987,-0.038801891,0.012365629,0.034338026,0.008046349,0.008046349
0.000988,-0.028795891,0.026437079,0.021204686,-0.000709202,-0.000709202
0.000989,-0.010033851,0.023310079,0.006195176,0.001479691,0.001479691
0.00099,-0.022541771,0.009238679,-0.005061934,-0.005087002,-0.005087002
0.000991,-0.017538611,-0.000142276,-0.005061934,-0.000709202,-0.000709202
0.000992,-0.005030691,-0.006396221,0.0024428,-0.002898102,-0.002898102
0.000993,-0.003779891,-0.009523221,0.017452286,0.005857463,0.005857463
0.000994,-0.005030691,0.002984704,0.009947552,0.005857463,0.005857463
0.000995,0.002474069,0.020183079,0.011823746,0.010235235,0.010235235
0.000996,0.001223269,0.026437079,-0.003185794,0.014613028,0.014613028
0.000997,0.003724869,0.004548194,-0.001309594,-0.002898102,-0.002898102
0.000998,0.006226429,-0.007959721,-0.003185794,-0.016031432,-0.016031432
0.000999,0.001223269,-0.000142276,0.000566606,-0.009464732,-0.009464732
0.001,0.007477229,0.024873579,0.019328486,-0.000709202,-0.000709202
0.001001,0.013731201,0.020183079,0.017452286,0.021179658,0.021179658
0.001002,0.023737549,-0.003269271,-0.014442874,0.021179658,0.021179658
0.001003,0.016232789,-0.022031171,-0.020071474,0.012424128,0.012424128
0.001004,0.001223269,-0.018904171,-0.003185794,0.008046349,0.008046349
0.001005,0.001223269,-0.014213671,0.011823746,0.001479691,0.001479691
0.001006,0.001223269,0.002984704,0.015576146,-0.002898102,-0.002898102
0.001007,0.013731201,0.013929129,0.008071364,-0.013842532,-0.013842532
0.001008,0.011229616,0.001421212,0.006195176,-0.005087002,-0.005087002
0.001009,0.004975669,-0.007959721,-0.008814334,0.003668575,0.003668575
0.00101,0.003724869,0.001421212,-0.010690534,0.012424128,0.012424128
0.001011,0.004975669,0.006111684,-0.003185794,0.012424128,0.012424128
0.001012,-0.015037011,0.006111684,0.011823746,0.016801928,0.016801928
0.001013,-0.022541771,-0.007959721,0.013699946,0.010235235,0.010235235
0.001014,-0.010033851,-0.012650221,-0.001309594,0.008046349,0.008046349
0.001015,0.003724869,-0.001705771,-0.012566734,-0.002898102,-0.002898102
0.001016,-0.005030691,-0.000142276,-0.005061934,-0.005087002,-0.005087002
0.001017,-0.007532291,0.002984704,0.004318986,-0.000709202,-0.000709202
0.001018,0.011229616,0.002984704,0.011823746,-0.000709202,-0.000709202
0.001019,0.021235949,-0.003269271,0.017452286,-0.000709202,-0.000709202
0.00102,0.021235949,-0.001705771,0.023080886,0.003668575,0.003668575
0.001021,-0.003779891,0.002984704,0.015576146,-0.000709202,-0.000709202
0.001022,-0.012535451,0.009238679,0.009947552,-0.000709202,-0.000709202
0.001023,-0.007532291,0.013929129,0.000566606,0.003668575,0.003668575
0.001024,-0.003779891,0.009238679,-0.006938134,0.014613028,0.014613028
0.001025,0.007477229,-0.001705771,-0.001309594,0.014613028,0.014613028
0.001026,0.011229616,-0.006396221,0.008071364,0.010235235,0.010235235
0.001027,0.006226429,-0.006396221,0.021204686,0.023368558,0.023368558
0.001028,0.001223269,0.001421212,0.019328486,0.034312988,0.034312988
0.001029,-0.003779891,-0.006396221,-0.014442874,0.014613028,0.014613028
0.00103,-0.005030691,-0.014213671,-0.029452414,0.008046349,0.008046349
0.001031,-0.012535451,-0.001705771,-0.012566734,0.008046349,0.008046349
0.001032,-0.011284651,0.013929129,0.011823746,-0.002898102,-0.002898102
0.001033,0.003724869,0.012365629,0.000566606,0.005857463,0.005857463
0.001034,0.018734389,0.001421212,-0.006938134,0.001479691,0.001479691
0.001035,0.006226429,-0.014213671,0.000566606,-0.009464732,-0.009464732
0.001036,0.002474069,-0.022031171,0.004318986,-0.016031432,-0.016031432
0.001037,0.003724869,-0.022031171,-0.010690534,-0.013842532,-0.013842532
0.001038,0.001223269,-0.012650221,-0.008814334,-0.007275832,-0.007275832
0.001039,-0.003779891,-0.000142276,0.000566606,0.008046349,0.008046349
0.00104,-0.010033851,-0.001705771,0.006195176,0.010235235,0.010235235
0.001041,-0.008783051,-0.011086721,0.009947552,0.021179658,0.021179658
0.001042,-0.001278291,-0.026721621,-0.003185794,0.021179658,0.021179658
0.001043,0.013731201,-0.023594621,-0.012566734,0.018990758,0.018990758
0.001044,0.014981993,-0.022031171,0.004318986,0.018990758,0.018990758
0.001045,0.012480409,-0.000142276,0.017452286,0.034312988,0.034312988
0.001046,0.003724869,0.006111684,0.004318986,0.021179658,0.021179658
0.001047,0.004975669,0.006111684,0.004318986,-0.002898102,-0.002898102
0.001048,-0.002529091,0.001421212,0.009947552,-0.011653632,-0.011653632
0.001049,0.001223269,0.020183079,0.019328486,-0.009464732,-0.009464732
0.00105,0.004975669,0.021746579,0.015576146,-0.005087002,-0.005087002
0.001051,0.007477229,0.012365629,-0.005061934,-0.005087002,-0.005087002
0.001052,-2.75312E-05,-0.001705771,-0.018195274,-0.000709202,-0.000709202
0.001053,-0.013786251,-0.001705771,-0.006938134,0.008046349,0.008046349
0.001054,-0.017538611,0.006111684,-0.003185794,0.010235235,0.010235235
0.001055,-0.007532291,0.012365629,0.000566606,0.008046349,0.008046349
0.001056,-0.007532291,0.031127529,0.006195176,0.012424128,0.012424128
0.001057,-0.013786251,0.009238679,0.006195176,0.008046349,0.008046349
0.001058,-0.010033851,-0.022031171,-0.012566734,0.001479691,0.001479691
0.001059,-0.015037011,-0.018904171,-0.023823874,0.003668575,0.003668575
0.00106,-0.022541771,-0.001705771,-0.020071474,0.005857463,0.005857463
